inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
jedit-3.2.csv brier,0.22549019607843138,0.22549019607843138,0.21568627450980393,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.21568627450980393,0.22549019607843138,0.22450980392156863,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.002941176470588233
jedit-3.2.csv brier,0.23711340206185566,0.21649484536082475,0.20618556701030927,0.24742268041237114,0.2268041237113402,0.25773195876288657,0.21649484536082475,0.20618556701030927,0.21649484536082475,0.23711340206185566,0.20618556701030927,0.21649484536082475,0.2268041237113402,0.22164948453608246,0.23711340206185566,0.25773195876288657,0.01662321185216195
jedit-3.2.csv brier,0.27102803738317754,0.29906542056074764,0.27102803738317754,0.29906542056074764,0.308411214953271,0.308411214953271,0.308411214953271,0.27102803738317754,0.27102803738317754,0.308411214953271,0.27102803738317754,0.27102803738317754,0.29158878504672897,0.29906542056074764,0.308411214953271,0.308411214953271,0.01713112409329286
jedit-3.2.csv brier,0.16161616161616163,0.1717171717171717,0.16161616161616163,0.1717171717171717,0.16161616161616163,0.1717171717171717,0.1717171717171717,0.18181818181818182,0.16161616161616163,0.15151515151515152,0.15151515151515152,0.16161616161616163,0.16666666666666669,0.16666666666666669,0.1717171717171717,0.18181818181818182,0.008143694695251056
jedit-3.2.csv brier,0.18627450980392157,0.17647058823529413,0.16666666666666666,0.19607843137254902,0.18627450980392157,0.18627450980392157,0.18627450980392157,0.19607843137254902,0.18627450980392157,0.18627450980392157,0.16666666666666666,0.18627450980392157,0.18529411764705883,0.18627450980392157,0.18627450980392157,0.19607843137254902,0.008143748885213799
jedit-3.2.csv brier,0.24242424242424243,0.26262626262626265,0.26262626262626265,0.25252525252525254,0.26262626262626265,0.25252525252525254,0.26262626262626265,0.2727272727272727,0.26262626262626265,0.26262626262626265,0.24242424242424243,0.25757575757575757,0.2595959595959596,0.26262626262626265,0.26262626262626265,0.2727272727272727,0.007889141086774397
jedit-3.2.csv brier,0.2222222222222222,0.2222222222222222,0.20202020202020202,0.23232323232323232,0.21212121212121213,0.2222222222222222,0.21212121212121213,0.24242424242424243,0.23232323232323232,0.2222222222222222,0.20202020202020202,0.21717171717171718,0.22222222222222224,0.2222222222222222,0.22727272727272727,0.24242424242424243,0.01106510217182154
jedit-3.2.csv brier,0.36538461538461536,0.3173076923076923,0.3173076923076923,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.3269230769230769,0.36538461538461536,0.33653846153846156,0.34615384615384615,0.3173076923076923,0.3317307692307693,0.34134615384615385,0.34615384615384615,0.34615384615384615,0.36538461538461536,0.016232637515513584
jedit-3.2.csv brier,0.24468085106382978,0.23404255319148937,0.2553191489361702,0.24468085106382978,0.24468085106382978,0.24468085106382978,0.26595744680851063,0.2553191489361702,0.2765957446808511,0.2553191489361702,0.23404255319148937,0.24468085106382978,0.25212765957446803,0.25,0.2553191489361702,0.2765957446808511,0.01170212765957447
jedit-3.2.csv brier,0.125,0.125,0.125,0.125,0.125,0.13541666666666666,0.125,0.125,0.13541666666666666,0.125,0.125,0.125,0.12708333333333333,0.125,0.125,0.13541666666666666,0.004166666666666663
ivy-2.0.csv brier,0.1417910447761194,0.15671641791044777,0.14925373134328357,0.1417910447761194,0.1417910447761194,0.1417910447761194,0.1417910447761194,0.1417910447761194,0.14925373134328357,0.1417910447761194,0.1417910447761194,0.1417910447761194,0.14477611940298507,0.1417910447761194,0.14552238805970147,0.15671641791044777,0.004950186254261793
ivy-2.0.csv brier,0.2517985611510791,0.2517985611510791,0.2446043165467626,0.2446043165467626,0.2446043165467626,0.2446043165467626,0.2446043165467626,0.2446043165467626,0.2589928057553957,0.2589928057553957,0.2446043165467626,0.2446043165467626,0.24892086330935256,0.2446043165467626,0.2517985611510791,0.2589928057553957,0.005755395683453234
ivy-2.0.csv brier,0.16428571428571428,0.16428571428571428,0.17142857142857143,0.16428571428571428,0.16428571428571428,0.16428571428571428,0.16428571428571428,0.16428571428571428,0.16428571428571428,0.16428571428571428,0.16428571428571428,0.16428571428571428,0.16500000000000004,0.16428571428571428,0.16428571428571428,0.17142857142857143,0.0021428571428571434
ivy-2.0.csv brier,0.1865671641791045,0.1865671641791045,0.1865671641791045,0.1791044776119403,0.1791044776119403,0.1865671641791045,0.1865671641791045,0.1865671641791045,0.1865671641791045,0.1865671641791045,0.1791044776119403,0.1865671641791045,0.18507462686567164,0.1865671641791045,0.1865671641791045,0.1865671641791045,0.0029850746268656803
ivy-2.0.csv brier,0.136,0.136,0.128,0.128,0.136,0.136,0.144,0.136,0.136,0.136,0.128,0.136,0.13520000000000004,0.136,0.136,0.144,0.004308131845707602
ivy-2.0.csv brier,0.125,0.125,0.125,0.109375,0.125,0.125,0.109375,0.125,0.1171875,0.125,0.109375,0.12109375,0.12109375,0.125,0.125,0.125,0.006298638865858242
ivy-2.0.csv brier,0.1171875,0.1171875,0.109375,0.125,0.109375,0.109375,0.1171875,0.109375,0.1171875,0.109375,0.109375,0.109375,0.1140625,0.11328125,0.1171875,0.125,0.005182226234930313
ivy-2.0.csv brier,0.12396694214876033,0.12396694214876033,0.1322314049586777,0.12396694214876033,0.12396694214876033,0.12396694214876033,0.1322314049586777,0.12396694214876033,0.12396694214876033,0.12396694214876033,0.12396694214876033,0.12396694214876033,0.12561983471074384,0.12396694214876033,0.12396694214876033,0.1322314049586777,0.003305785123966942
ivy-2.0.csv brier,0.15555555555555556,0.13333333333333333,0.14074074074074075,0.14814814814814814,0.14074074074074075,0.14074074074074075,0.14814814814814814,0.14074074074074075,0.14814814814814814,0.14814814814814814,0.13333333333333333,0.14074074074074075,0.14444444444444443,0.14444444444444443,0.14814814814814814,0.15555555555555556,0.005972042776517441
ivy-2.0.csv brier,0.2125984251968504,0.2125984251968504,0.1968503937007874,0.2125984251968504,0.2125984251968504,0.2125984251968504,0.1889763779527559,0.2125984251968504,0.2125984251968504,0.1889763779527559,0.1889763779527559,0.20472440944881892,0.20629921259842524,0.2125984251968504,0.2125984251968504,0.2125984251968504,0.009834642517162836
jedit-4.0.csv brier,0.21904761904761905,0.2,0.21904761904761905,0.21904761904761905,0.21904761904761905,0.21904761904761905,0.22857142857142856,0.21904761904761905,0.21904761904761905,0.21904761904761905,0.2,0.21904761904761905,0.21809523809523812,0.21904761904761905,0.21904761904761905,0.22857142857142856,0.006666666666666662
