inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
jedit-3.2.csv balance,0.7656104634687283,0.7948362335444643,0.6876483759093868,0.7259520371116424,0.7712797429378766,0.724066191816525,0.7596377866891152,0.7104070534870452,0.7292530189526173,0.7387281684446385,0.6876483759093868,0.7250091144640837,0.740741907236204,0.733990593698628,0.7626241250789217,0.7948362335444643,0.030341804097949673
jedit-3.2.csv balance,0.8074144610745514,0.7930483493142111,0.8074144610745514,0.8328101264329406,0.8160609578265733,0.82453492491173,0.8074144610745514,0.82453492491173,0.8010694413770348,0.82453492491173,0.7930483493142111,0.8074144610745514,0.8138837032909603,0.8117377094505623,0.82453492491173,0.8328101264329406,0.01194640558747781
jedit-3.2.csv balance,0.7284984491009111,0.7539008152755136,0.7191518233147262,0.7351375853112558,0.7415938848703965,0.7191518233147262,0.7128820943004406,0.7284984491009111,0.7717866305239065,0.6904484315580419,0.6904484315580419,0.7191518233147262,0.7301049986670829,0.7284984491009111,0.7383657350908261,0.7717866305239065,0.021389947662736566
jedit-3.2.csv balance,0.8778131077776349,0.8450427083521894,0.8669307909066202,0.8489830037204374,0.8392153246567111,0.8778131077776349,0.8778131077776349,0.8489830037204374,0.8586826464550852,0.8438241879546935,0.8392153246567111,0.8470128560363135,0.8585100989099079,0.8538328250877614,0.8723719493421276,0.8778131077776349,0.014627447721323019
jedit-3.2.csv balance,0.7995261590327514,0.7995261590327514,0.789763079717804,0.7465571151078503,0.784885815834971,0.7583187863908378,0.7720643408973515,0.8176514727178812,0.7622684465107616,0.7810368456726611,0.7465571151078503,0.7671663937040566,0.7811598220915621,0.782961330753816,0.7946446193752776,0.8176514727178812,0.02062249140389788
jedit-3.2.csv balance,0.7465542673739745,0.7364989328012188,0.7465542673739745,0.7676747450928099,0.725433789655139,0.7106731461516445,0.7465542673739745,0.725433789655139,0.7465542673739745,0.7182205054830968,0.7106731461516445,0.725433789655139,0.7370151978334946,0.7415266000875966,0.7465542673739745,0.7676747450928099,0.016185338849294774
jedit-3.2.csv balance,0.740819196929442,0.7916960119247916,0.7916960119247916,0.8086187999648012,0.7801952530866834,0.7653131565537791,0.8003037688220335,0.7789366541634865,0.7729186317960053,0.7916960119247916,0.740819196929442,0.7759276429797459,0.7822193497090606,0.7859456325057375,0.7916960119247916,0.8086187999648012,0.018424350726067667
jedit-3.2.csv balance,0.6439423302514474,0.705594067224005,0.6501887750358323,0.6413620981737194,0.6501887750358323,0.6356123450646418,0.6413620981737194,0.6356123450646418,0.6851747178236511,0.6619091706982114,0.6356123450646418,0.6413620981737194,0.6550946722545702,0.6470655526436399,0.6560489728670218,0.705594067224005,0.02193224825957103
jedit-3.2.csv balance,0.6959396299080182,0.7263118695488272,0.7071017861583082,0.7312051182435708,0.7312051182435708,0.7240516526713442,0.7138312355677341,0.7138312355677341,0.6829589025198273,0.6760411301593054,0.6760411301593054,0.7015207080331631,0.710247767858824,0.7138312355677341,0.7251817611100857,0.7312051182435708,0.018660392272508847
jedit-3.2.csv balance,0.8465087288719648,0.8465087288719648,0.7823689331689981,0.8218475898282597,0.8218475898282597,0.8023576462394763,0.8342718481594029,0.8651353398309994,0.8651353398309994,0.8161155891259403,0.7823689331689981,0.8189815894771,0.8302097333756265,0.8280597189938312,0.8465087288719648,0.8651353398309994,0.025279216703137392
ivy-2.0.csv balance,0.7142581612464196,0.560950823138386,0.6605129634753075,0.6117450864457499,0.7159964280083826,0.6673724197475446,0.717624433175859,0.7159964280083826,0.7159964280083826,0.560950823138386,0.560950823138386,0.6361290249605287,0.6641403994392802,0.6908152904969821,0.7159964280083826,0.717624433175859,0.06124093842775702
ivy-2.0.csv balance,0.47332480395848076,0.43708177518698654,0.4386654362505392,0.47690886771908947,0.5164382716470705,0.47861348569023365,0.48025905666619906,0.4751457780697388,0.44166570905335056,0.48025905666619906,0.43708177518698654,0.45749525650591566,0.4698362240907888,0.47602732289441413,0.47943627117821636,0.5164382716470705,0.023226053757155692
ivy-2.0.csv balance,0.6578291524853572,0.6562895275251437,0.6578291524853572,0.6578291524853572,0.6592818042885163,0.6546640926736855,0.6562895275251437,0.6578291524853572,0.6562895275251437,0.6546640926736855,0.6546640926736855,0.6562895275251437,0.6568795182152748,0.6570593400052505,0.6578291524853572,0.6592818042885163,0.0014226273956776817
ivy-2.0.csv balance,0.5369177685753593,0.5357570227239692,0.5380062677732738,0.4882309149900884,0.5390220085331838,0.5380062677732738,0.5390220085331838,0.5380062677732738,0.5399645089112967,0.5380062677732738,0.4882309149900884,0.5374620181743166,0.5330939303360176,0.5380062677732738,0.5385141381532288,0.5399645089112967,0.01499472325336112
ivy-2.0.csv balance,0.7342299494581944,0.7342299494581944,0.7379201916873256,0.6368771426074746,0.6368771426074746,0.6858424849620977,0.6858424849620977,0.6874613364506165,0.7342299494581944,0.7379201916873256,0.6368771426074746,0.6858424849620977,0.7011430823338995,0.7108456429544054,0.7342299494581944,0.7379201916873256,0.03860694577561611
ivy-2.0.csv balance,0.856915617783867,0.8535508930791542,0.856915617783867,0.856915617783867,0.842605400948177,0.8500375792342886,0.5206455651073554,0.7445318664239395,0.8500375792342886,0.8535508930791542,0.5206455651073554,0.8463214900912328,0.808570663045796,0.8517942361567215,0.8552332554315106,0.856915617783867,0.10131996313149393
ivy-2.0.csv balance,0.782472238217311,0.7775750998069166,0.8338240022725463,0.8311824953434759,0.782472238217311,0.8253576069435651,0.7329488963080464,0.7800975027208168,0.7867592790345672,0.7775750998069166,0.7329488963080464,0.7788363012638667,0.7910264458671472,0.782472238217311,0.8060584429890661,0.8338240022725463,0.029396677358561153
ivy-2.0.csv balance,0.6021219319413595,0.6021219319413595,0.524386510273334,0.6039292890625662,0.6021219319413595,0.6030747893388446,0.524386510273334,0.6021219319413595,0.6039292890625662,0.524386510273334,0.524386510273334,0.5632542211073468,0.5792580626049417,0.6021219319413595,0.6025983606401021,0.6039292890625662,0.03592807140960451
ivy-2.0.csv balance,0.523574461008663,0.46442993011610834,0.5217742708990978,0.5217742708990978,0.4635975151512931,0.5251030287313745,0.5243728722510974,0.46442993011610834,0.5817919646039156,0.523574461008663,0.4635975151512931,0.49310210050760306,0.511442270478542,0.5226743659538804,0.5239736666298802,0.5817919646039156,0.035383919661770576
ivy-2.0.csv balance,0.5972911461773889,0.6021648385131673,0.6021648385131673,0.6021648385131673,0.5420018173881109,0.5954958731920381,0.593617086293785,0.5972911461773889,0.6021648385131673,0.6006266978096653,0.5420018173881109,0.5963935096847135,0.5934983121091045,0.5989589219935271,0.6021648385131673,0.6021648385131673,0.01742387186884884
jedit-4.0.csv balance,0.78935326505245,0.773942138638285,0.8043072355574317,0.8074385708973573,0.8197117363090671,0.7885830630087524,0.815730142786736,0.7885830630087524,0.7885830630087524,0.8239793410789028,0.773942138638285,0.7885830630087524,0.8000211619346486,0.7968302503049408,0.8115843568420467,0.8239793410789028,0.01571077124278495
jedit-4.0.csv balance,0.6769515524781496,0.6595288393352505,0.6669832842366801,0.7015988801381225,0.678913589866073,0.6555743517805466,0.6455992311835517,0.6389513225255344,0.6669832842366801,0.687251268894923,0.6389513225255344,0.6575515955578985,0.6678335604675512,0.6669832842366801,0.6779325711721114,0.7015988801381225,0.018089501485963385
