inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
jedit-3.2.csv auc,0.769433465085639,0.7990777338603425,0.6884057971014492,0.7259552042160738,0.7766798418972332,0.7318840579710144,0.7621870882740448,0.7239789196310935,0.7391304347826086,0.753623188405797,0.6884057971014492,0.7289196310935442,0.7470355731225296,0.7463768115942029,0.7658102766798419,0.7990777338603425,0.03011195991569401
jedit-3.2.csv auc,0.8126293995859213,0.7947722567287784,0.8126293995859213,0.8343685300207041,0.8198757763975155,0.8271221532091098,0.8126293995859213,0.8271221532091098,0.8020186335403727,0.8271221532091098,0.7947722567287784,0.8126293995859213,0.8170289855072465,0.8162525879917184,0.8271221532091098,0.8343685300207041,0.011803058230839982
jedit-3.2.csv auc,0.7285012285012286,0.7555282555282555,0.7201064701064701,0.7352579852579852,0.742014742014742,0.7201064701064701,0.7133497133497134,0.7285012285012286,0.7723177723177723,0.6914414414414415,0.6914414414414415,0.7201064701064701,0.7307125307125307,0.7285012285012286,0.7386363636363636,0.7723177723177723,0.02138611723038014
jedit-3.2.csv auc,0.8869565217391303,0.846376811594203,0.8702898550724637,0.8652173913043478,0.8579710144927537,0.8869565217391303,0.8869565217391303,0.8652173913043478,0.8724637681159422,0.8442028985507247,0.8442028985507247,0.8615942028985508,0.8682608695652174,0.8677536231884058,0.8797101449275362,0.8869565217391303,0.015008224308405281
jedit-3.2.csv auc,0.8117270788912581,0.8117270788912581,0.7968017057569297,0.7763326226012792,0.804904051172708,0.7756929637526653,0.7825159914712154,0.8260127931769722,0.7831556503198295,0.7974413646055437,0.7756929637526653,0.7828358208955224,0.796631130063966,0.7971215351812366,0.8083155650319831,0.8260127931769722,0.016184703193290646
jedit-3.2.csv auc,0.7502102607232969,0.7365433137089992,0.7502102607232969,0.7710260723296888,0.729394449116905,0.7121530698065602,0.7502102607232969,0.729394449116905,0.7502102607232969,0.7207737594617326,0.7121530698065602,0.729394449116905,0.7400126156433979,0.7433767872161481,0.7502102607232969,0.7710260723296888,0.01661811425652485
jedit-3.2.csv auc,0.74128160418483,0.7925021795989539,0.7925021795989539,0.8086312118570184,0.7816041848299913,0.7654751525719268,0.8005666957279861,0.7789886660854403,0.773539668700959,0.7925021795989539,0.74128160418483,0.7762641673931996,0.7827593722755013,0.7870531822144726,0.7925021795989539,0.8086312118570184,0.01841446401406332
jedit-3.2.csv auc,0.6498257839721254,0.7065427797135115,0.6577622919086334,0.6535036778939218,0.6577622919086334,0.6455671699574139,0.6535036778939218,0.6455671699574139,0.686411149825784,0.6736353077816493,0.6455671699574139,0.6516647309330237,0.6630081300813009,0.6556329849012776,0.6656987998451414,0.7065427797135115,0.01890438902925691
jedit-3.2.csv auc,0.7034277198211624,0.7349726775956283,0.7103825136612021,0.7337307501241928,0.7337307501241928,0.7255340288127172,0.7185792349726775,0.7185792349726775,0.6870342771982116,0.6788375558867362,0.6788375558867362,0.7069051167411822,0.7144808743169399,0.7185792349726775,0.729632389468455,0.7349726775956283,0.018653486027348908
jedit-3.2.csv auc,0.8515625,0.8515625,0.796875,0.828125,0.828125,0.8125,0.8359375,0.8671875,0.8671875,0.8203125,0.796875,0.82421875,0.8359375,0.83203125,0.8515625,0.8671875,0.02209708691207961
ivy-2.0.csv auc,0.7457088366179274,0.6509853782581055,0.7031150667514303,0.6770502225047681,0.7498410680228862,0.7237762237762237,0.753973299427845,0.7498410680228862,0.7498410680228862,0.6509853782581055,0.6509853782581055,0.6900826446280992,0.7155117609663064,0.7347425301970756,0.7498410680228862,0.753973299427845,0.039944004221316366
ivy-2.0.csv auc,0.5282063645130184,0.5069913211186113,0.5110896817743491,0.5364030858244938,0.5658148505303761,0.5405014464802315,0.5445998071359692,0.532304725168756,0.5192864030858245,0.5445998071359692,0.5069913211186113,0.5237463837994214,0.53297974927676,0.5343539054966249,0.5425506268081004,0.5658148505303761,0.016678766646616872
ivy-2.0.csv auc,0.7026666666666667,0.6986666666666667,0.7026666666666667,0.7026666666666667,0.7066666666666667,0.6946666666666665,0.6986666666666667,0.7026666666666667,0.6986666666666667,0.6946666666666665,0.6946666666666665,0.6986666666666667,0.7002666666666666,0.7006666666666667,0.7026666666666667,0.7066666666666667,0.0036660605559647092
ivy-2.0.csv auc,0.6160714285714286,0.611904761904762,0.6202380952380953,0.5845238095238094,0.6244047619047619,0.6202380952380953,0.6244047619047619,0.6202380952380953,0.6285714285714287,0.6202380952380953,0.5845238095238094,0.6181547619047619,0.6170833333333333,0.6202380952380953,0.6223214285714286,0.6285714285714287,0.011691694486029356
