inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
jedit-3.2.csv brier,0.21568627450980393,0.18627450980392157,0.30392156862745096,0.27450980392156865,0.20588235294117646,0.24509803921568626,0.22549019607843138,0.24509803921568626,0.23529411764705882,0.21568627450980393,0.18627450980392157,0.21568627450980393,0.23529411764705882,0.2303921568627451,0.24509803921568626,0.30392156862745096,0.0325159293172098
jedit-3.2.csv brier,0.20618556701030927,0.21649484536082475,0.20618556701030927,0.17525773195876287,0.1958762886597938,0.18556701030927836,0.20618556701030927,0.18556701030927836,0.20618556701030927,0.18556701030927836,0.17525773195876287,0.18556701030927836,0.19690721649484536,0.20103092783505155,0.20618556701030927,0.21649484536082475,0.01258407795436464
jedit-3.2.csv brier,0.27102803738317754,0.2336448598130841,0.27102803738317754,0.2616822429906542,0.2523364485981308,0.27102803738317754,0.2803738317757009,0.27102803738317754,0.2336448598130841,0.29906542056074764,0.2336448598130841,0.2570093457943925,0.2644859813084112,0.27102803738317754,0.27102803738317754,0.29906542056074764,0.01917596684923662
jedit-3.2.csv brier,0.13131313131313133,0.16161616161616163,0.1414141414141414,0.16161616161616163,0.1717171717171717,0.13131313131313133,0.13131313131313133,0.16161616161616163,0.15151515151515152,0.15151515151515152,0.13131313131313133,0.13636363636363635,0.14949494949494951,0.15151515151515152,0.16161616161616163,0.1717171717171717,0.014141414141414139
jedit-3.2.csv brier,0.16666666666666666,0.16666666666666666,0.18627450980392157,0.18627450980392157,0.16666666666666666,0.19607843137254902,0.19607843137254902,0.1568627450980392,0.18627450980392157,0.17647058823529413,0.1568627450980392,0.16666666666666666,0.17843137254901958,0.18137254901960786,0.18627450980392157,0.19607843137254902,0.013006371726883924
jedit-3.2.csv brier,0.24242424242424243,0.26262626262626265,0.24242424242424243,0.2222222222222222,0.26262626262626265,0.2828282828282828,0.24242424242424243,0.26262626262626265,0.24242424242424243,0.2727272727272727,0.2222222222222222,0.24242424242424243,0.25353535353535356,0.25252525252525254,0.26262626262626265,0.2828282828282828,0.01717171717171717
jedit-3.2.csv brier,0.26262626262626265,0.21212121212121213,0.21212121212121213,0.1919191919191919,0.21212121212121213,0.23232323232323232,0.20202020202020202,0.2222222222222222,0.2222222222222222,0.21212121212121213,0.1919191919191919,0.21212121212121213,0.21818181818181817,0.21212121212121213,0.2222222222222222,0.26262626262626265,0.018181818181818188
jedit-3.2.csv brier,0.33653846153846156,0.28846153846153844,0.3269230769230769,0.3269230769230769,0.3269230769230769,0.33653846153846156,0.3269230769230769,0.33653846153846156,0.3076923076923077,0.3076923076923077,0.28846153846153844,0.3173076923076923,0.3221153846153846,0.3269230769230769,0.3317307692307693,0.33653846153846156,0.015050457540863978
jedit-3.2.csv brier,0.2765957446808511,0.24468085106382978,0.2765957446808511,0.2553191489361702,0.2553191489361702,0.26595744680851063,0.26595744680851063,0.26595744680851063,0.2978723404255319,0.30851063829787234,0.24468085106382978,0.2606382978723404,0.2712765957446809,0.26595744680851063,0.2765957446808511,0.30851063829787234,0.018578988506992536
jedit-3.2.csv brier,0.13541666666666666,0.13541666666666666,0.17708333333333334,0.15625,0.15625,0.16666666666666666,0.15625,0.125,0.125,0.16666666666666666,0.125,0.13541666666666666,0.15000000000000002,0.15625,0.16145833333333331,0.17708333333333334,0.017554478694117415
ivy-2.0.csv brier,0.14925373134328357,0.13432835820895522,0.16417910447761194,0.14925373134328357,0.1417910447761194,0.12686567164179105,0.13432835820895522,0.1417910447761194,0.1417910447761194,0.13432835820895522,0.12686567164179105,0.13432835820895522,0.1417910447761194,0.1417910447761194,0.14552238805970147,0.16417910447761194,0.01001224467537219
ivy-2.0.csv brier,0.2949640287769784,0.28776978417266186,0.2805755395683453,0.2805755395683453,0.2733812949640288,0.2733812949640288,0.26618705035971224,0.28776978417266186,0.26618705035971224,0.26618705035971224,0.26618705035971224,0.2697841726618705,0.27769784172661877,0.27697841726618705,0.2841726618705036,0.2949640287769784,0.009758748177158648
ivy-2.0.csv brier,0.16428571428571428,0.17142857142857143,0.16428571428571428,0.16428571428571428,0.15714285714285714,0.17857142857142858,0.17142857142857143,0.16428571428571428,0.17142857142857143,0.17857142857142858,0.15714285714285714,0.16428571428571428,0.1685714285714286,0.16785714285714287,0.17142857142857143,0.17857142857142858,0.006546536707079774
ivy-2.0.csv brier,0.1791044776119403,0.1865671641791045,0.17164179104477612,0.1791044776119403,0.16417910447761194,0.17164179104477612,0.16417910447761194,0.17164179104477612,0.15671641791044777,0.17164179104477612,0.15671641791044777,0.16791044776119401,0.17164179104477612,0.17164179104477612,0.17537313432835822,0.1865671641791045,0.008174963544853224
ivy-2.0.csv brier,0.144,0.144,0.128,0.16,0.16,0.152,0.152,0.144,0.144,0.128,0.128,0.144,0.1456,0.144,0.152,0.16,0.01061319932913728
ivy-2.0.csv brier,0.1171875,0.125,0.1171875,0.1171875,0.1484375,0.1328125,0.1484375,0.1484375,0.1328125,0.125,0.1171875,0.12109375,0.13125,0.12890625,0.140625,0.1484375,0.0125
ivy-2.0.csv brier,0.1328125,0.1484375,0.109375,0.1171875,0.1328125,0.1328125,0.1484375,0.140625,0.1171875,0.1484375,0.109375,0.125,0.1328125,0.1328125,0.14453125,0.1484375,0.013531646934131853
ivy-2.0.csv brier,0.12396694214876033,0.12396694214876033,0.1322314049586777,0.10743801652892562,0.12396694214876033,0.11570247933884298,0.1322314049586777,0.12396694214876033,0.10743801652892562,0.1322314049586777,0.10743801652892562,0.11983471074380166,0.12231404958677687,0.12396694214876033,0.12809917355371903,0.1322314049586777,0.008901098854767775
