inputfile,,,,,,,,,,,min,lower,avg,median,upper,max,variance
jedit-3.2.csv balance,0.7596377866891152,0.7596377866891152,0.7656104634687283,0.7596377866891152,0.7596377866891152,0.7476865947516168,0.7596377866891152,0.7596377866891152,0.7596377866891152,0.7596377866891152,0.7476865947516168,0.7596377866891152,0.7590399351733267,0.7596377866891152,0.7596377866891152,0.7656104634687283,0.004182458514932929
jedit-3.2.csv balance,0.7806457546540674,0.7930483493142111,0.8074144610745514,0.7679308704940466,0.7848380977108561,0.7592680763431893,0.7986176564881724,0.8074144610745514,0.7986176564881724,0.7764595280953004,0.7592680763431893,0.7785526413746839,0.7874254911737119,0.7889432235125335,0.7986176564881724,0.8074144610745514,0.015579009986968432
jedit-3.2.csv balance,0.7284984491009111,0.6796272296600079,0.7284984491009111,0.6904484315580419,0.673836972590915,0.673836972590915,0.6841703037304846,0.7284984491009111,0.7284984491009111,0.673836972590915,0.673836972590915,0.6767321011254614,0.6989750679124923,0.6873093676442632,0.7284984491009111,0.7284984491009111,0.02459372902068134
jedit-3.2.csv balance,0.8489830037204374,0.8392153246567111,0.8489830037204374,0.8392153246567111,0.8489830037204374,0.8392153246567111,0.8392153246567111,0.8283235606381352,0.8489830037204374,0.8586826464550852,0.8283235606381352,0.8392153246567111,0.8439799520601815,0.8440991641885742,0.8489830037204374,0.8586826464550852,0.00807601767993744
jedit-3.2.csv balance,0.7767548870855872,0.7948579068076164,0.7995261590327514,0.7720643408973515,0.7767548870855872,0.7767548870855872,0.7767548870855872,0.7720643408973515,0.7767548870855872,0.7767548870855872,0.7720643408973515,0.7767548870855872,0.7799042070148594,0.7767548870855872,0.7767548870855872,0.7995261590327514,0.008894214052217983
jedit-3.2.csv balance,0.7387487033322475,0.725433789655139,0.725433789655139,0.7393267296156303,0.725433789655139,0.7393267296156303,0.725433789655139,0.7111790557611606,0.725433789655139,0.725433789655139,0.7111790557611606,0.725433789655139,0.7281183956255504,0.725433789655139,0.7320912464936933,0.7393267296156303,0.008333311670308149
jedit-3.2.csv balance,0.7729186317960053,0.7729186317960053,0.7948044465605792,0.7581212709028863,0.7801952530866834,0.7729186317960053,0.7801952530866834,0.750967298751775,0.7653131565537791,0.7729186317960053,0.750967298751775,0.7691158941748921,0.7721271206126408,0.7729186317960053,0.7765569424413443,0.7948044465605792,0.011564119459220704
jedit-3.2.csv balance,0.609034513275342,0.6561822071678098,0.6561822071678098,0.637455950406696,0.6296116441555872,0.6208117657082854,0.6413620981737194,0.609034513275342,0.6356123450646418,0.6208117657082854,0.609034513275342,0.6208117657082854,0.631609901010352,0.6326119946101145,0.6394090242902077,0.6561822071678098,0.016153595285540164
jedit-3.2.csv balance,0.7479541930010296,0.7552572128706743,0.7403388924757388,0.7479541930010296,0.7479541930010296,0.7380407827838062,0.7240516526713442,0.7312051182435708,0.7071017861583082,0.7312051182435708,0.7071017861583082,0.7312051182435708,0.73710631424501,0.7391898376297725,0.7479541930010296,0.7552572128706743,0.013543084795962309
jedit-3.2.csv balance,0.875,0.875,0.875,0.875,0.875,0.8669579190162,0.875,0.875,0.8669579190162,0.875,0.8669579190162,0.875,0.87339158380324,0.875,0.875,0.875,0.003216832393519997
ivy-2.0.csv balance,0.6128461403010272,0.6105594447624116,0.6635443452663893,0.6128461403010272,0.6128461403010272,0.6128461403010272,0.6128461403010272,0.6128461403010272,0.6635443452663893,0.6128461403010272,0.6105594447624116,0.6128461403010272,0.6227571117402382,0.6128461403010272,0.6128461403010272,0.6635443452663893,0.020404831293636107
ivy-2.0.csv balance,0.4444402701823773,0.48337082095072725,0.48483593075669507,0.48483593075669507,0.48483593075669507,0.48483593075669507,0.48483593075669507,0.48483593075669507,0.4430814208514544,0.4430814208514544,0.4430814208514544,0.4639055455665523,0.4722989517376184,0.48483593075669507,0.48483593075669507,0.48483593075669507,0.018838990699039646
ivy-2.0.csv balance,0.6578291524853572,0.6578291524853572,0.6562895275251437,0.6578291524853572,0.6578291524853572,0.6578291524853572,0.6578291524853572,0.6578291524853572,0.6578291524853572,0.6578291524853572,0.6562895275251437,0.6578291524853572,0.6576751899893358,0.6578291524853572,0.6578291524853572,0.6578291524853572,0.000461887488064061
